idx,rel_path,in_path,out_path,orig_fs,used_fs,channel_idx,env_file,range_m,src_z,rcv_z,Npaths,power_db
62,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg026.wav,16000,16000,72,env_066_winter_shallow_H1000_R500_mud.arr,500.00,100.00,10.00,2,2.567
63,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg027.wav,16000,16000,62,env_047_summer_shallow_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
64,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id49_seg028.wav,16000,16000,25,env_021_munk_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,1.923
65,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg029.wav,16000,16000,44,env_042_summer_shallow_H1000_R500_mud.arr,500.00,100.00,10.00,2,2.888
66,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg030.wav,16000,16000,64,env_048_summer_shallow_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
67,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg031.wav,16000,16000,8,env_012_munk_H200_R2000_mud.arr,2000.00,100.00,10.00,2,1.356
68,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg032.wav,16000,16000,21,env_020_munk_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.968
69,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg033.wav,16000,16000,115,env_093_deep_channel_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
70,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg034.wav,16000,16000,31,env_023_munk_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
71,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg035.wav,16000,16000,77,env_067_winter_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.477
72,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg036.wav,16000,16000,4,env_004_munk_H50_R2000_mud.arr,2000.00,49.00,10.00,3,1.106
73,train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassA\mussel_boat\train_ClassA_mussel_boat_id66_seg037.wav,16000,16000,125,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
74,train\ClassB\motorboat\train_ClassB_motorboat_id21_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id21_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id21_seg000.wav,16000,16000,84,env_069_winter_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
75,train\ClassB\motorboat\train_ClassB_motorboat_id33_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id33_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id33_seg001.wav,16000,16000,12,env_018_munk_H1000_R500_mud.arr,500.00,100.00,10.00,2,2.938
76,train\ClassB\motorboat\train_ClassB_motorboat_id39_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id39_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id39_seg002.wav,16000,16000,90,env_074_deep_channel_H50_R500_mud.arr,500.00,49.00,10.00,2,2.984
77,train\ClassB\motorboat\train_ClassB_motorboat_id39_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id39_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id39_seg003.wav,16000,16000,117,env_093_deep_channel_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,1.322
78,train\ClassB\motorboat\train_ClassB_motorboat_id39_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id39_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id39_seg004.wav,16000,16000,109,env_091_deep_channel_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.985
79,train\ClassB\motorboat\train_ClassB_motorboat_id45_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg005.wav,16000,16000,99,env_083_deep_channel_H200_R2000_sand.arr,2000.00,100.00,10.00,2,1.576
80,train\ClassB\motorboat\train_ClassB_motorboat_id45_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg006.wav,16000,16000,18,env_020_munk_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,1.347
81,train\ClassB\motorboat\train_ClassB_motorboat_id45_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg007.wav,16000,16000,48,env_043_summer_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.974
82,train\ClassB\motorboat\train_ClassB_motorboat_id45_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg008.wav,16000,16000,84,env_069_winter_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
83,train\ClassB\motorboat\train_ClassB_motorboat_id45_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id45_seg009.wav,16000,16000,17,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.981
84,train\ClassB\motorboat\train_ClassB_motorboat_id51_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg010.wav,16000,16000,55,env_045_summer_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,0.062
85,train\ClassB\motorboat\train_ClassB_motorboat_id51_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg011.wav,16000,16000,88,env_070_winter_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
86,train\ClassB\motorboat\train_ClassB_motorboat_id51_seg012.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg012.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg012.wav,16000,16000,42,env_036_summer_shallow_H200_R2000_mud.arr,2000.00,100.00,10.00,2,1.538
87,train\ClassB\motorboat\train_ClassB_motorboat_id51_seg013.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg013.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg013.wav,16000,16000,81,env_068_winter_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.929
88,train\ClassB\motorboat\train_ClassB_motorboat_id51_seg014.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg014.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id51_seg014.wav,16000,16000,67,env_057_winter_shallow_H200_R500_sand.arr,500.00,100.00,10.00,2,2.599
89,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg015.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg015.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg015.wav,16000,16000,6,env_010_munk_H200_R500_mud.arr,500.00,100.00,10.00,2,2.935
90,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg016.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg016.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg016.wav,16000,16000,104,env_090_deep_channel_H1000_R500_mud.arr,500.00,100.00,10.00,2,2.974
91,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg017.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg017.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg017.wav,16000,16000,33,env_024_munk_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
92,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg018.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg018.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg018.wav,16000,16000,70,env_060_winter_shallow_H200_R2000_mud.arr,2000.00,100.00,10.00,2,2.286
93,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg019.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg019.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg019.wav,16000,16000,128,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
94,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg020.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg020.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg020.wav,16000,16000,102,env_086_deep_channel_H200_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
95,train\ClassB\motorboat\train_ClassB_motorboat_id52_seg021.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg021.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id52_seg021.wav,16000,16000,128,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
96,train\ClassB\motorboat\train_ClassB_motorboat_id70_seg022.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg022.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg022.wav,16000,16000,130,env_096_deep_channel_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
97,train\ClassB\motorboat\train_ClassB_motorboat_id70_seg023.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg023.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg023.wav,16000,16000,28,env_022_munk_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
98,train\ClassB\motorboat\train_ClassB_motorboat_id70_seg024.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg024.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg024.wav,16000,16000,15,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.915
99,train\ClassB\motorboat\train_ClassB_motorboat_id70_seg025.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg025.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg025.wav,16000,16000,2,env_002_munk_H50_R500_mud.arr,500.00,49.00,10.00,2,2.990
100,train\ClassB\motorboat\train_ClassB_motorboat_id70_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg026.wav,16000,16000,121,env_094_deep_channel_H1000_R5000_mud.arr,5000.00,100.00,10.00,2,1.593
101,train\ClassB\motorboat\train_ClassB_motorboat_id70_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id70_seg027.wav,16000,16000,66,env_050_winter_shallow_H50_R500_mud.arr,500.00,49.00,10.00,2,2.559
102,train\ClassB\motorboat\train_ClassB_motorboat_id77_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg028.wav,16000,16000,107,env_091_deep_channel_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.986
103,train\ClassB\motorboat\train_ClassB_motorboat_id77_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg029.wav,16000,16000,130,env_096_deep_channel_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
104,train\ClassB\motorboat\train_ClassB_motorboat_id77_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg030.wav,16000,16000,125,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
105,train\ClassB\motorboat\train_ClassB_motorboat_id77_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg031.wav,16000,16000,106,env_091_deep_channel_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.976
106,train\ClassB\motorboat\train_ClassB_motorboat_id77_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id77_seg032.wav,16000,16000,111,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.976
107,train\ClassB\motorboat\train_ClassB_motorboat_id79_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg033.wav,16000,16000,40,env_034_summer_shallow_H200_R500_mud.arr,500.00,100.00,10.00,2,2.872
108,train\ClassB\motorboat\train_ClassB_motorboat_id79_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg034.wav,16000,16000,55,env_045_summer_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,0.062
109,train\ClassB\motorboat\train_ClassB_motorboat_id79_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg035.wav,16000,16000,85,env_069_winter_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
110,train\ClassB\motorboat\train_ClassB_motorboat_id79_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg036.wav,16000,16000,109,env_091_deep_channel_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.985
111,train\ClassB\motorboat\train_ClassB_motorboat_id79_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\motorboat\train_ClassB_motorboat_id79_seg037.wav,16000,16000,72,env_066_winter_shallow_H1000_R500_mud.arr,500.00,100.00,10.00,2,2.567
112,train\ClassB\sailboat\train_ClassB_sailboat_id37_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id37_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id37_seg000.wav,16000,16000,93,env_077_deep_channel_H50_R5000_sand.arr,5000.00,49.00,10.00,2,0.775
113,train\ClassB\sailboat\train_ClassB_sailboat_id56_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id56_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id56_seg001.wav,16000,16000,28,env_022_munk_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
114,train\ClassB\sailboat\train_ClassB_sailboat_id56_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id56_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id56_seg002.wav,16000,16000,35,env_025_summer_shallow_H50_R500_sand.arr,500.00,49.00,10.00,2,2.814
115,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg003.wav,16000,16000,16,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.968
116,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg004.wav,16000,16000,67,env_057_winter_shallow_H200_R500_sand.arr,500.00,100.00,10.00,2,2.599
117,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg005.wav,16000,16000,112,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.986
118,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg006.wav,16000,16000,60,env_046_summer_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,2,1.266
119,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg007.wav,16000,16000,79,env_068_winter_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,1.369
120,train\ClassB\sailboat\train_ClassB_sailboat_id68_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassB\sailboat\train_ClassB_sailboat_id68_seg008.wav,16000,16000,125,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
